order_date,ship_date,order_id,ship_mode,customer_id,product_id,sales,quantity,discount,profit,cost
,,CA-2016-149762,Standard Class,RD-19720,FUR-BO-10001337,205.666,2,0.15,-12.098,256.19293
,,CA-2016-167605,Second Class,RB-19570,FUR-FU-10001602,30.344,2,0.6,-31.8612,155.51302
,,US-2017-105697,First Class,JE-15715,OFF-ST-10003996,25.696,2,0.2,1.9272,29.710999
,,CA-2017-165323,Standard Class,SR-20740,TEC-MA-10003673,3404.5,5,0.0,1668.205,1736.295
,,CA-2017-165323,Standard Class,SR-20740,TEC-AC-10004992,101.34,3,0.0,8.1072,93.232796
2015-11-20,2015-11-24,CA-2015-110891,Standard Class,PO-19195,FUR-CH-10002880,344.372,4,0.3,-93.4724,625.49207
,,CA-2017-100783,Second Class,JK-16120,OFF-AR-10000380,30.384,1,0.2,3.798,33.2325
,,CA-2015-152513,Second Class,JP-16135,OFF-BI-10002706,22.848,2,0.2,7.4256,19.278
,,CA-2017-139822,Standard Class,Dp-13240,OFF-ST-10000943,38.62,2,0.0,10.8136,27.8064
,,CA-2017-139822,Standard Class,Dp-13240,TEC-AC-10001090,59.98,2,0.0,10.7964,49.1836
,,CA-2017-107713,Standard Class,JB-16000,OFF-BI-10002026,174.3,3,0.0,81.921,92.379005
,,CA-2017-134096,Standard Class,PP-18955,TEC-PH-10000526,383.96,5,0.2,38.396,431.955
,,CA-2017-134096,Standard Class,PP-18955,OFF-BI-10004002,15.57,3,0.7,-11.418,89.95999
,,CA-2016-125843,First Class,RF-19840,OFF-BI-10002309,22.32,4,0.0,10.7136,11.6064
,,CA-2016-125843,First Class,RF-19840,OFF-LA-10003923,103.6,7,0.0,51.8,51.8
2017-11-20,2017-11-24,CA-2017-120404,Second Class,KH-16330,TEC-AC-10003433,2.97,3,0.0,1.3365,1.6335
2017-11-20,2017-11-24,CA-2017-120404,Second Class,KH-16330,TEC-PH-10001363,569.99,1,0.0,170.997,398.99298
2017-11-20,2017-11-24,CA-2017-120404,Second Class,KH-16330,FUR-FU-10000820,50.97,3,0.0,9.1746,41.795403
,,CA-2017-167549,First Class,EM-14200,FUR-TA-10004767,298.116,6,0.3,-4.2588,431.964
,,CA-2016-120082,Second Class,DK-12835,OFF-AR-10001955,59.52,3,0.0,17.856,41.664
,,US-2016-168095,Standard Class,MC-17425,FUR-CH-10004886,230.28,3,0.2,23.028,259.065
,,US-2016-168095,Standard Class,MC-17425,OFF-PA-10003641,105.52,5,0.2,34.294,89.03249
,,CA-2017-166093,Standard Class,RW-19540,OFF-EN-10003134,23.36,2,0.0,11.68,11.68
,,CA-2017-166093,Standard Class,RW-19540,TEC-PH-10002564,71.976,3,0.2,8.997,78.72375
,,CA-2017-166093,Standard Class,RW-19540,OFF-PA-10003893,8.56,2,0.0,3.852,4.708
,,CA-2017-166093,Standard Class,RW-19540,OFF-BI-10000174,13.92,3,0.2,4.872,11.31
,,CA-2017-166093,Standard Class,RW-19540,OFF-AP-10001058,2518.29,9,0.0,654.7554,1863.5347
,,CA-2017-166093,Standard Class,RW-19540,OFF-ST-10001496,540.57,3,0.0,140.5482,400.0218
,,CA-2017-166093,Standard Class,RW-19540,OFF-BI-10004230,221.056,8,0.2,77.3696,179.608
2016-12-14,2016-12-17,CA-2016-146325,First Class,DS-13180,FUR-CH-10001146,81.424,2,0.2,-9.1602,113.230255
2016-12-14,2016-12-17,CA-2016-146325,First Class,DS-13180,OFF-ST-10001590,134.8,10,0.0,35.048,99.752
2017-12-25,,CA-2017-134194,Standard Class,GA-14725,OFF-BI-10003684,39.582,9,0.8,-59.373,494.77502
2017-12-25,,CA-2017-134194,Standard Class,GA-14725,OFF-SU-10000946,44.688,7,0.2,5.0274,49.57575
2017-12-25,,CA-2017-134194,Standard Class,GA-14725,OFF-AR-10001615,31.744,2,0.2,2.3808,36.704
2017-12-25,,CA-2017-134194,Standard Class,GA-14725,OFF-BI-10001597,40.98,5,0.8,-65.568,532.74005
2017-12-25,,CA-2017-134194,Standard Class,GA-14725,OFF-BI-10001116,3.168,3,0.8,-5.0688,41.184002
,,CA-2014-131009,Standard Class,SC-20380,OFF-FA-10004395,18.84,5,0.2,-3.5325,27.965624
,,CA-2014-131009,Standard Class,SC-20380,FUR-CH-10001270,362.25,6,0.3,0.0,517.5
,,CA-2014-131009,Standard Class,SC-20380,FUR-FU-10001095,63.552,6,0.6,-34.9536,246.264
,,CA-2014-131009,Standard Class,SC-20380,OFF-ST-10001469,129.552,3,0.2,-22.6716,190.2795
2015-11-19,2015-11-24,CA-2015-145814,Standard Class,KD-16345,OFF-BI-10003196,5.984,2,0.2,2.244,4.675
2015-11-19,2015-11-24,CA-2015-145814,Standard Class,KD-16345,TEC-PH-10002200,861.76,4,0.0,249.9104,611.8496
,,CA-2014-138359,Standard Class,KH-16330,OFF-ST-10000636,66.96,4,0.0,2.6784,64.2816
,,CA-2014-138359,Standard Class,KH-16330,OFF-BI-10000145,6.24,2,0.0,3.0576,3.1823997
,2017-10-10,CA-2017-131807,Standard Class,GG-14650,FUR-CH-10001190,435.168,4,0.2,-59.8356,618.7545
,2017-10-10,CA-2017-131807,Standard Class,GG-14650,OFF-FA-10002780,14.9,5,0.0,6.854,8.046
,2017-10-10,CA-2017-131807,Standard Class,GG-14650,OFF-AP-10004052,15.8,4,0.0,4.108,11.692
,2017-10-10,CA-2017-131807,Standard Class,GG-14650,FUR-FU-10004666,72.9,5,0.0,26.973,45.927002
,2017-10-10,CA-2017-131807,Standard Class,GG-14650,FUR-TA-10004086,206.352,3,0.2,5.1588,251.4915
,2017-10-10,CA-2017-131807,Standard Class,GG-14650,TEC-PH-10000702,7.992,1,0.2,2.6973,6.6183753
2017-11-18,2017-11-23,CA-2017-104864,Second Class,JS-15685,OFF-ST-10002301,81.36,5,0.2,-19.323,125.853745
2017-11-18,2017-11-23,CA-2017-104864,Second Class,JS-15685,OFF-BI-10001636,20.232,8,0.7,-16.1856,121.392006
2017-11-18,2017-11-23,CA-2017-104864,Second Class,JS-15685,OFF-AP-10002684,389.056,4,0.2,48.632,425.53
2017-11-18,2017-11-23,CA-2017-104864,Second Class,JS-15685,OFF-PA-10004609,20.736,4,0.2,7.2576,16.848
2017-11-18,2017-11-23,CA-2017-104864,Second Class,JS-15685,OFF-PA-10003309,41.472,8,0.2,14.5152,33.696
,,CA-2015-138219,Standard Class,BP-11095,OFF-PA-10000380,33.36,4,0.0,16.68,16.68
2016-10-10,2016-10-12,CA-2016-157707,First Class,CC-12610,FUR-BO-10001567,90.882,3,0.7,-190.8522,939.11395
2016-10-10,2016-10-12,CA-2016-157707,First Class,CC-12610,TEC-PH-10002583,15.992,1,0.2,-2.9985,23.738125
2016-10-10,2016-10-12,CA-2016-157707,First Class,CC-12610,FUR-CH-10004853,120.784,1,0.2,13.5882,133.99475
,,US-2015-126753,Standard Class,SP-20860,TEC-PH-10003580,519.792,4,0.4,-112.6216,1054.0226
,,US-2015-126753,Standard Class,SP-20860,TEC-AC-10004227,31.176,3,0.2,-5.4558,45.789753
,,US-2015-126753,Standard Class,SP-20860,OFF-PA-10002787,10.368,2,0.2,3.6288,8.424
,,US-2015-126753,Standard Class,SP-20860,OFF-BI-10003981,2.724,2,0.7,-1.9068,15.436
,,US-2015-126753,Standard Class,SP-20860,FUR-FU-10001488,254.352,3,0.2,0.0,317.94
,,US-2015-126753,Standard Class,SP-20860,OFF-BI-10003727,3.762,3,0.7,-2.7588,21.736
,,US-2015-126753,Standard Class,SP-20860,OFF-PA-10000130,10.272,3,0.2,3.21,8.8275
,,CA-2014-166051,Standard Class,JK-15625,TEC-PH-10002680,659.97,3,0.0,197.991,461.97897
,,CA-2014-166051,Standard Class,JK-15625,TEC-PH-10002538,113.73,3,0.0,32.9817,80.74831
,,CA-2015-113040,Standard Class,CC-12100,OFF-BI-10001249,5.104,1,0.2,1.6588,4.3065
,,CA-2014-103800,Standard Class,DP-13000,OFF-PA-10000174,16.448,2,0.2,5.5512,13.621
,,CA-2014-113383,First Class,SF-20065,OFF-AP-10004532,81.92,4,0.0,22.1184,59.801598
,,CA-2014-113383,First Class,SF-20065,FUR-FU-10001986,254.9,5,0.0,76.47,178.43
,,CA-2017-152499,Second Class,EH-13765,OFF-FA-10002975,15.12,5,0.2,4.914,12.757499
,,CA-2017-152499,Second Class,EH-13765,OFF-AR-10003481,7.872,3,0.2,0.8856,8.733
,,CA-2016-151498,First Class,DN-13690,OFF-BI-10004967,8.32,5,0.2,2.808,6.8899994
,,CA-2016-137939,Second Class,PJ-19015,TEC-PH-10003589,89.95,5,0.0,43.176,46.774
,,US-2016-117793,Standard Class,MA-17560,OFF-LA-10002945,25.2,4,0.0,11.592,13.608001
,,US-2016-117793,Standard Class,MA-17560,OFF-LA-10003537,37.59,3,0.0,17.6673,19.9227
,,US-2016-117793,Standard Class,MA-17560,OFF-ST-10002406,14.97,1,0.0,4.1916,10.7784
,,US-2016-117793,Standard Class,MA-17560,TEC-AC-10003433,1.98,2,0.0,0.891,1.089
,,CA-2016-133872,First Class,VM-21835,OFF-BI-10002082,39.936,4,0.7,-26.624,221.86665
,,CA-2016-133872,First Class,VM-21835,TEC-AC-10000521,18.464,2,0.2,2.308,20.195
2015-11-20,2015-11-23,US-2015-165743,Second Class,MM-18055,OFF-BI-10001982,4.896,3,0.7,-3.4272,27.744
2015-11-20,2015-11-23,US-2015-165743,Second Class,MM-18055,FUR-BO-10002268,145.764,6,0.7,-247.7988,1311.876
2015-11-20,2015-11-23,US-2015-165743,Second Class,MM-18055,OFF-BI-10001758,9.612,6,0.7,-7.3692,56.604
,,US-2017-105998,First Class,CR-12580,TEC-AC-10004469,199.75,5,0.0,87.89,111.86
,,US-2017-105998,First Class,CR-12580,FUR-TA-10001095,1673.184,12,0.2,20.9148,2065.3364
,,US-2014-148194,First Class,BS-11365,FUR-FU-10001852,12.18,7,0.0,3.8976,8.2824
,,US-2014-148194,First Class,BS-11365,OFF-AP-10000696,57.68,4,0.0,19.0344,38.6456
,2015-11-12,US-2015-151407,Standard Class,RD-19585,TEC-PH-10003885,263.96,4,0.0,76.5484,187.41159
2015-12-12,2015-12-15,CA-2015-110870,First Class,KD-16270,TEC-AC-10002926,299.94,6,0.0,128.9742,170.9658
2015-12-12,2015-12-15,CA-2015-110870,First Class,KD-16270,OFF-SU-10001225,25.76,7,0.0,0.5152,25.2448
,,CA-2014-143210,First Class,AA-10645,TEC-PH-10004434,271.9,2,0.0,78.851,193.049
,,CA-2014-143210,First Class,AA-10645,FUR-FU-10003878,45.84,3,0.0,15.5856,30.2544
,,CA-2014-143210,First Class,AA-10645,FUR-FU-10002268,9.82,2,0.0,3.2406,6.5793996
,2016-10-11,CA-2016-139808,Standard Class,MC-18100,OFF-FA-10001883,93.36,12,0.0,0.9336,92.4264
2015-11-17,2015-11-24,CA-2015-110863,Standard Class,AA-10645,OFF-ST-10002756,541.24,4,0.0,5.4124,535.8276
2015-11-17,2015-11-24,CA-2015-110863,Standard Class,AA-10645,OFF-PA-10000474,106.32,3,0.0,49.9704,56.349598
2015-11-17,2015-11-24,CA-2015-110863,Standard Class,AA-10645,FUR-CH-10002073,1323.9,5,0.0,383.931,939.969
,,CA-2014-127859,Second Class,QJ-19255,OFF-PA-10003641,126.624,6,0.2,41.1528,106.839
,,US-2015-136427,First Class,JM-16195,TEC-PH-10002070,125.944,7,0.2,15.743,137.75125
,,CA-2017-120168,Same Day,TB-21625,OFF-BI-10004519,663.92,5,0.2,207.475,570.5562
,,CA-2017-120168,Same Day,TB-21625,TEC-AC-10002167,120.0,8,0.0,13.2,106.8
,,CA-2017-120168,Same Day,TB-21625,OFF-FA-10000936,3.29,1,0.0,1.4805,1.8095
,,CA-2017-120168,Same Day,TB-21625,FUR-FU-10000732,18.84,3,0.0,6.0288,12.8112
,,US-2014-131870,First Class,NF-18595,FUR-FU-10002501,60.672,6,0.2,12.8928,59.724003
,,US-2014-131870,First Class,NF-18595,OFF-AR-10000634,30.816,9,0.2,2.6964,35.149498
2017-10-17,2017-10-19,CA-2017-114804,Second Class,BF-11020,TEC-PH-10001700,52.792,1,0.2,4.6193,60.215874
,,CA-2017-167227,First Class,NP-18670,OFF-AP-10001962,83.9,10,0.0,20.975,62.925003
,,CA-2017-167227,First Class,NP-18670,OFF-PA-10001838,11.76,2,0.0,5.7624,5.9976
,,CA-2014-129189,Standard Class,HM-14860,OFF-AP-10000124,4.992,3,0.8,-12.9792,89.85601
,,CA-2014-129189,Standard Class,HM-14860,OFF-EN-10003567,87.92,5,0.2,29.673,72.80875
,,CA-2014-129189,Standard Class,HM-14860,FUR-CH-10004997,657.93,5,0.3,-93.99,1074.1714
,,CA-2014-129189,Standard Class,HM-14860,OFF-BI-10000494,1.044,1,0.8,-1.827,14.355001
,,CA-2015-132465,Second Class,DM-13525,FUR-FU-10000277,210.68,2,0.0,50.5632,160.11679
,,CA-2015-132465,Second Class,DM-13525,OFF-ST-10003641,78.8,1,0.0,1.576,77.22401
,,CA-2015-132465,Second Class,DM-13525,TEC-AC-10001998,19.99,1,0.0,6.7966,13.193399
,,CA-2015-132465,Second Class,DM-13525,OFF-ST-10001932,772.68,4,0.0,108.1752,664.50476
2016-10-21,2016-10-25,CA-2016-166373,Standard Class,JF-15565,TEC-AC-10002323,106.08,6,0.2,-9.282,144.2025
,,CA-2016-158806,Standard Class,NM-18520,FUR-FU-10004270,23.076,3,0.6,-10.9611,85.09276
,,CA-2016-158806,Standard Class,NM-18520,OFF-PA-10004621,25.92,5,0.2,9.072,21.06
,,CA-2015-119690,First Class,MV-17485,OFF-PA-10001019,47.952,3,0.2,16.1838,39.71025
,,CA-2015-119690,First Class,MV-17485,OFF-BI-10000201,0.984,2,0.8,-1.476,12.300001
,,CA-2015-119690,First Class,MV-17485,FUR-FU-10004587,75.384,9,0.6,-20.7306,240.28651
,,CA-2015-119690,First Class,MV-17485,OFF-LA-10001613,4.608,2,0.2,1.6704,3.6719995
,,CA-2015-153738,First Class,AG-10270,OFF-BI-10001308,37.68,6,0.0,16.956,20.724
,,CA-2017-169012,Standard Class,BF-11275,OFF-AP-10003278,41.91,3,0.0,10.8966,31.013401
,,CA-2017-109393,Second Class,JC-15775,FUR-BO-10003966,435.999,3,0.15,5.1294,506.9054
,,CA-2017-121489,Second Class,CM-11815,FUR-CH-10004698,388.704,6,0.2,38.8704,437.29202
,,CA-2017-121489,Second Class,CM-11815,OFF-ST-10000025,572.58,6,0.0,34.3548,538.2252
,,CA-2017-121489,Second Class,CM-11815,TEC-AC-10000682,33.18,2,0.0,11.613,21.567001
,,US-2017-133081,Standard Class,PV-18985,TEC-AC-10001772,63.88,4,0.0,24.9132,38.9668
,,US-2017-133081,Standard Class,PV-18985,FUR-FU-10001379,26.72,1,0.0,11.7568,14.9632
,,CA-2017-165008,Second Class,DO-13645,OFF-BI-10002794,295.056,9,0.2,106.9578,235.12276
,,CA-2016-145611,Standard Class,HA-14905,OFF-AP-10001005,393.25,5,0.0,129.7725,263.47748
2016-12-15,2016-12-17,CA-2016-113600,Second Class,SH-20395,OFF-BI-10000201,2.214,3,0.7,-1.476,12.299999
,,CA-2017-130834,Second Class,JM-16195,OFF-PA-10003673,16.272,3,0.2,5.2884,13.729498
,,CA-2016-168543,Standard Class,DK-13225,OFF-AP-10000938,706.86,7,0.0,197.9208,508.93918
,,CA-2014-144974,Standard Class,CM-12715,OFF-BI-10003274,5.97,5,0.7,-4.577,35.156666
,,CA-2014-144974,Standard Class,CM-12715,FUR-FU-10001095,21.184,1,0.2,4.7664,20.522001
,,CA-2014-144974,Standard Class,CM-12715,OFF-AP-10001492,41.376,6,0.2,3.1032,47.841
,,CA-2014-109904,Second Class,BF-10975,OFF-AR-10004999,17.94,3,0.0,4.485,13.455
,,CA-2017-152205,Standard Class,SF-20965,OFF-BI-10004094,2.655,1,0.7,-1.8585,15.045
,,CA-2015-121188,Standard Class,CB-12025,OFF-ST-10001490,892.35,5,0.0,267.705,624.645
,,CA-2015-121188,Standard Class,CB-12025,FUR-BO-10004695,307.666,2,0.15,28.9568,327.89316
,,CA-2015-121188,Standard Class,CB-12025,OFF-ST-10000736,728.82,9,0.0,29.1528,699.66724
,,CA-2015-121188,Standard Class,CB-12025,OFF-BI-10001617,41.36,5,0.2,13.959,34.25125
,,CA-2015-121188,Standard Class,CB-12025,TEC-PH-10003589,43.176,3,0.2,15.1116,35.080498
,,CA-2015-121188,Standard Class,CB-12025,FUR-FU-10003981,4.16,2,0.0,1.7472,2.4127998
,,CA-2015-156013,Standard Class,TC-20980,OFF-PA-10001970,61.4,5,0.0,28.858,32.542
,,CA-2015-156013,Standard Class,TC-20980,OFF-BI-10002437,24.448,2,0.2,8.8624,19.482
,,CA-2016-132997,First Class,LW-17215,TEC-PH-10000586,263.96,4,0.0,71.2692,192.6908
,,CA-2016-132997,First Class,LW-17215,TEC-PH-10003811,359.97,3,0.0,100.7916,259.1784
,,CA-2016-132997,First Class,LW-17215,OFF-PA-10004983,12.96,2,0.0,6.2208,6.7392
,,CA-2016-132997,First Class,LW-17215,OFF-ST-10003479,116.82,3,0.0,5.841,110.979
,,CA-2016-132997,First Class,LW-17215,OFF-BI-10004318,276.784,2,0.2,89.9548,233.53648
2015-10-20,2015-10-24,US-2015-160563,Standard Class,NS-18640,TEC-AC-10002567,239.97,3,0.0,86.3892,153.58081
2015-10-20,2015-10-24,US-2015-160563,Standard Class,NS-18640,FUR-FU-10001731,16.02,6,0.0,6.0876,9.9324
,,CA-2017-151750,Standard Class,JM-15250,OFF-ST-10002743,454.56,5,0.2,-107.958,703.1475
,,CA-2017-151750,Standard Class,JM-15250,FUR-FU-10002116,141.42,5,0.6,-187.3815,822.00385
,,CA-2017-151750,Standard Class,JM-15250,FUR-CH-10003199,310.744,4,0.3,-26.6352,481.97028
,,CA-2017-151750,Standard Class,JM-15250,OFF-AR-10003158,12.736,4,0.2,2.2288,13.134
,,CA-2017-151750,Standard Class,JM-15250,OFF-BI-10000301,6.47,5,0.8,-9.705,80.875
,,CA-2017-151750,Standard Class,JM-15250,OFF-BI-10000343,13.748,14,0.8,-22.6842,182.16101
,,CA-2017-151750,Standard Class,JM-15250,OFF-AP-10004708,15.224,2,0.8,-38.8212,270.226
,,CA-2015-106187,Standard Class,RF-19345,FUR-FU-10000794,27.42,3,0.0,9.3228,18.0972
,,CA-2015-106187,Standard Class,RF-19345,OFF-BI-10004519,165.98,1,0.0,74.691,91.288994
,,CA-2015-106187,Standard Class,RF-19345,TEC-AC-10001590,75.0,3,0.0,18.0,57.0
2016-11-22,2016-11-27,US-2016-164945,Standard Class,CA-12055,OFF-BI-10001524,134.272,8,0.2,46.9952,109.096
2015-10-26,,CA-2015-150714,Standard Class,KH-16690,OFF-LA-10001474,146.544,6,0.2,47.6268,123.64651
2015-10-26,,CA-2015-150714,Standard Class,KH-16690,OFF-PA-10001497,131.904,3,0.2,47.8152,105.11101
2015-10-26,,CA-2015-150714,Standard Class,KH-16690,OFF-AP-10003287,203.88,5,0.2,20.388,229.365
2015-10-26,,CA-2015-150714,Standard Class,KH-16690,OFF-BI-10002982,14.301,7,0.7,-10.4874,82.62799
2015-10-26,,CA-2015-150714,Standard Class,KH-16690,OFF-ST-10001809,718.64,10,0.2,-161.694,1100.4175
2016-10-20,2016-10-26,CA-2016-105753,Standard Class,LC-16960,FUR-FU-10000246,61.1,5,0.0,18.33,42.769997
,,CA-2017-120894,Standard Class,JL-15130,OFF-AP-10000252,28.08,3,0.2,5.265,28.518751
,,CA-2016-106621,Second Class,DM-12955,OFF-AR-10002375,10.496,4,0.2,1.1808,11.644001
,,CA-2015-107020,Standard Class,MV-18190,OFF-BI-10003719,39.92,2,0.2,12.974,33.6825
,,US-2015-117492,First Class,NS-18640,OFF-AP-10001492,77.58,9,0.0,20.1708,57.409203
,2014-12-13,CA-2014-101392,Standard Class,AS-10630,OFF-ST-10000532,269.36,7,0.0,70.0336,199.32639
2015-12-10,2015-12-14,CA-2015-127502,Standard Class,MT-17815,OFF-LA-10001613,5.76,2,0.0,2.8224,2.9376001
,2017-11-13,CA-2017-143658,Second Class,SR-20425,OFF-AR-10002818,109.9,5,0.0,32.97,76.93
,,CA-2017-133046,Second Class,DK-13375,FUR-FU-10001940,23.88,3,0.0,10.5072,13.372799
,,CA-2017-133046,Second Class,DK-13375,OFF-PA-10003883,26.2,4,0.0,12.052,14.148001
,,CA-2017-133046,Second Class,DK-13375,OFF-PA-10002787,12.96,2,0.0,6.2208,6.7392
,,CA-2017-133046,Second Class,DK-13375,TEC-AC-10000991,234.95,5,0.0,32.893,202.05699
2017-12-28,,CA-2017-122798,Standard Class,SV-20935,OFF-ST-10003058,118.25,5,0.0,34.2925,83.957504
2017-12-28,,CA-2017-122798,Standard Class,SV-20935,OFF-PA-10004239,4.28,1,0.0,1.926,2.354
,,CA-2016-169663,First Class,RH-19510,TEC-AC-10003038,26.85,3,0.0,5.1015,21.7485
,,CA-2016-169663,First Class,RH-19510,TEC-MA-10000984,3357.6,3,0.2,377.73,3724.8376
,,CA-2015-149846,Standard Class,SB-20185,OFF-LA-10004484,8.26,2,0.0,3.7996,4.4604006
,,CA-2015-149846,Standard Class,SB-20185,TEC-MA-10004002,2973.32,7,0.2,334.4985,3298.5269
,,CA-2015-149846,Standard Class,SB-20185,OFF-ST-10002406,104.79,7,0.0,29.3412,75.4488
,,CA-2015-149846,Standard Class,SB-20185,TEC-PH-10003645,775.728,6,0.2,58.1796,896.9355
,,CA-2017-159149,First Class,CR-12820,FUR-BO-10001601,89.0664,1,0.32,-17.0274,156.02028
,,CA-2017-159149,First Class,CR-12820,OFF-AR-10000937,175.44,6,0.2,52.632,153.51
,,CA-2017-159149,First Class,CR-12820,TEC-PH-10000038,438.336,4,0.2,-87.6672,657.50397
,2017-12-15,US-2017-167570,Standard Class,EG-13900,FUR-CH-10003396,215.544,4,0.3,-58.5048,391.4983
2017-11-18,2017-11-23,CA-2017-160122,Standard Class,RD-19930,OFF-EN-10002592,55.584,6,0.2,20.844,43.424995
2017-11-18,2017-11-23,CA-2017-160122,Standard Class,RD-19930,FUR-CH-10000422,127.386,2,0.3,-25.4772,218.376
,,CA-2016-130393,Second Class,JM-15865,FUR-CH-10002647,248.43,5,0.3,-17.745,380.25
,,CA-2016-130393,Second Class,JM-15865,OFF-AP-10004859,11.648,4,0.8,-30.8672,212.57602
,,CA-2016-130393,Second Class,JM-15865,FUR-CH-10004477,85.246,2,0.3,-1.2178,123.519714
,,CA-2017-144820,Second Class,LW-16825,OFF-AR-10004817,20.64,5,0.2,2.322,22.8975
,,CA-2017-101014,Standard Class,RW-19540,FUR-FU-10003374,148.02,3,0.0,41.4456,106.5744
2017-11-24,2017-11-24,CA-2017-105543,Same Day,BG-11695,OFF-ST-10003123,33.29,1,0.0,7.9896,25.3004
,,US-2017-113201,Standard Class,TT-21220,OFF-PA-10000675,204.95,5,0.0,100.4255,104.5245
,,US-2017-106551,Standard Class,EB-13930,FUR-CH-10004997,526.344,4,0.3,-75.192,859.33716
2016-11-11,2016-11-16,CA-2016-116722,Standard Class,LP-17080,FUR-FU-10001934,41.96,2,0.0,10.9096,31.0504
2016-11-11,2016-11-16,CA-2016-116722,Standard Class,LP-17080,FUR-CH-10004997,451.152,3,0.2,0.0,563.94
2016-11-11,2016-11-16,CA-2016-116722,Standard Class,LP-17080,OFF-BI-10001890,31.504,11,0.2,11.0264,25.597
,2014-12-15,CA-2014-138128,Standard Class,FP-14320,OFF-EN-10002500,30.672,3,0.2,9.585,26.358751
,2014-12-15,CA-2014-138128,Standard Class,FP-14320,TEC-CO-10001766,1079.976,4,0.4,125.9972,1589.9645
,,US-2017-150070,Standard Class,JA-15970,FUR-CH-10004860,161.568,2,0.2,-28.2744,237.303
,,CA-2015-137064,Standard Class,TS-21655,OFF-BI-10002049,2.934,3,0.8,-4.9878,39.609
,,CA-2015-137064,Standard Class,TS-21655,TEC-AC-10003499,18.528,2,0.2,4.4004,17.6595
,,CA-2015-137064,Standard Class,TS-21655,OFF-ST-10003470,670.752,3,0.2,-125.766,995.6475
,,CA-2017-157350,Standard Class,DP-13000,FUR-FU-10000222,64.96,5,0.6,-43.848,272.02002
,,CA-2014-127866,First Class,JD-15895,TEC-AC-10000023,41.94,2,0.0,15.0984,26.841599
,,CA-2014-127866,First Class,JD-15895,OFF-PA-10003971,11.96,2,0.0,5.8604,6.0996
,,CA-2014-127866,First Class,JD-15895,OFF-AR-10003481,13.12,4,0.0,3.8048,9.3152
,,CA-2014-127866,First Class,JD-15895,OFF-ST-10001490,535.41,3,0.0,160.623,374.787
,2015-10-13,CA-2015-131352,Standard Class,GH-14485,FUR-FU-10003708,72.78,3,0.6,-70.9605,359.3513
,,CA-2015-121776,Standard Class,RD-19585,OFF-PA-10001970,36.84,3,0.0,17.3148,19.5252
,,CA-2015-121776,Standard Class,RD-19585,OFF-LA-10002762,87.71,7,0.0,41.2237,46.486298
,,CA-2016-118073,Standard Class,CS-12490,FUR-TA-10002533,562.2925,7,0.45,-255.5875,1487.0546
,2014-11-13,CA-2014-103219,Standard Class,BF-11215,FUR-FU-10004091,56.52,9,0.0,21.4776,35.0424
,,CA-2016-102561,Standard Class,NK-18490,OFF-AR-10001545,11.264,8,0.2,1.2672,12.495999
,,CA-2016-102561,Standard Class,NK-18490,OFF-ST-10001476,284.08,10,0.2,24.857,324.02875
,,CA-2016-102561,Standard Class,NK-18490,OFF-PA-10004971,18.496,4,0.2,6.7048,14.739
,,CA-2016-100993,Standard Class,AZ-10750,OFF-LA-10003223,14.73,3,0.0,7.2177,7.5122995
,,CA-2016-100993,Standard Class,AZ-10750,OFF-ST-10004340,186.54,3,0.0,50.3658,136.1742
,,CA-2016-100993,Standard Class,AZ-10750,FUR-TA-10001095,557.728,4,0.2,6.9716,688.4455
,,CA-2016-100993,Standard Class,AZ-10750,TEC-PH-10001448,159.968,4,0.2,-31.9936,239.95201
,,US-2014-112949,Standard Class,Co-12640,OFF-AP-10001005,471.9,6,0.0,155.727,316.17297
,,US-2014-112949,Standard Class,Co-12640,OFF-AR-10003469,3.52,2,0.0,1.6896,1.8304
,,US-2017-146822,Standard Class,AG-10675,OFF-PA-10000249,49.12,4,0.0,23.0864,26.0336
2016-12-27,2016-12-31,US-2016-131058,Standard Class,EM-14140,OFF-LA-10001613,20.16,7,0.0,9.8784,10.2816
,,CA-2014-167997,First Class,CA-11965,OFF-BI-10001758,10.68,2,0.0,5.0196,5.6604004
,,CA-2014-167997,First Class,CA-11965,FUR-BO-10004409,141.96,2,0.0,39.7488,102.21121
,,CA-2017-140151,First Class,RB-19360,OFF-ST-10001558,32.48,2,0.0,4.872,27.608
,,CA-2017-140151,First Class,RB-19360,OFF-PA-10002986,20.04,3,0.0,9.6192,10.420801
,,CA-2017-140151,First Class,RB-19360,TEC-CO-10004722,13999.96,4,0.0,6719.981,7279.979
,,US-2017-143770,Standard Class,RD-19720,TEC-AC-10002842,238.0,2,0.0,38.08,199.92
,,US-2017-143770,Standard Class,RD-19720,OFF-PA-10001125,61.96,2,0.0,27.882,34.078
,,CA-2016-131296,Standard Class,MS-17830,FUR-TA-10002622,239.372,2,0.3,-23.9372,376.156
2016-11-18,2016-11-22,CA-2016-103464,Standard Class,PG-18820,TEC-AC-10002842,595.0,5,0.0,95.2,499.8
2017-12-26,,CA-2017-136238,Standard Class,KB-16240,OFF-PA-10004285,16.032,3,0.2,5.6112,13.025999
,,CA-2016-120803,Standard Class,RB-19465,TEC-AC-10004469,199.75,5,0.0,87.89,111.86
,,CA-2016-134138,Standard Class,JD-15790,FUR-CH-10001545,227.96,2,0.0,36.4736,191.4864
,,CA-2015-120915,Second Class,JJ-15445,OFF-AP-10002578,293.52,6,0.0,76.3152,217.20479
